ID;score
256050;0.41487380672371904
256051;0.345121064750223
256052;0.29559150061170103
256053;0.43033781885558614
256054;0.19261637671597387
256055;0.3161739242777819
256056;0.7074326237826672
256057;0.19589513676832146
256058;0.24907407482289387
256059;0.6771787134195701
256060;0.9952722801716255
256061;0.4796217414010134
256062;0.5226680077844776
256063;0.5135282425811681
256064;0.5364464138058456
256065;0.5936437157602231
256066;0.8956566273256089
256067;0.621223739640429
256068;0.4862187748210959
256069;0.39679542430957826
256070;0.43186656329891543
256071;0.725373649197941
256072;0.3540606520217766
256073;0.8473169780484339
256074;0.5135082209690514
256075;0.13608893660308358
256076;0.08997987257268508
256077;0.8499770680813636
256078;0.8833865699344962
256079;0.7846223855597162
256080;0.4173530851212965
256081;0.31512970858577716
256082;0.5671526267725367
256083;0.25270354575362297
256084;0.31430366234279367
256085;0.34869774959204375
256086;0.5480573562221314
256087;0.5827926051920435
256088;0.7706532337473602
256089;0.6061456400563424
256090;0.711697894126418
256091;0.537876235509649
256092;0.45321172565627954
256093;0.4697924306235728
256094;0.23957422652408394
256095;0.383578963144964
256096;0.8582320694542385
256097;0.9025240254891539
256098;0.47384727878737043
256099;0.808842900047187
256100;0.6255624157314493
256101;0.2639037690120907
256102;0.8043431977681863
256103;0.8875670628950018
256104;0.7722304012997082
256105;0.43013501465220305
256106;0.4172074977495588
256107;0.4143188468092805
256108;0.1877405043384284
256109;0.8901444683792294
256110;0.7160993386175956
256111;0.8477080928609841
256112;0.6528023973967839
256113;0.21670395808235315
256114;0.32054762323783037
256115;0.48391401835090087
256116;0.04334786384041064
256117;0.9037800146040934
256118;0.7744970087723001
256119;0.3213945145830066
256120;0.09112627550210746
256121;0.11032143343258977
256122;0.3082181556640148
256123;0.526831357787774
256124;0.2671783823331209
256125;0.5436792065777337
256126;0.5133492830131037
256127;0.772854998140208
256128;0.590556159002391
256129;0.7021309348274529
256130;0.25370325083264783
256131;0.41399153217338175
256132;0.20566869674538527
256133;0.6447100226291906
256134;0.2689565206641586
256135;0.3018221316994882
256136;0.34336394720246977
256137;0.52772958056096
256138;0.3516973533763262
256139;0.8833182540256068
256140;0.30209427454284254
256141;0.7653195501130121
256142;0.35202800383376637
256143;0.7415060282518398
256144;0.4429314149782455
256145;0.5266729671818885
256146;0.6270969587691403
256147;0.5778006034268749
256148;0.398575406502623
256149;0.27024064761613237
256150;0.4051870113082438
256151;0.730535585801688
256152;0.5806249433681361
256153;0.38610419750982844
256154;0.9990520725803868
256155;0.3262473582530063
256156;0.5249254378088242
256157;0.38405216816609195
256158;0.5391614418238994
256159;0.17239651984143925
256160;0.49842434847902345
256161;0.7414314288995786
256162;0.38092316999956155
256163;0.4122261433787138
256164;0.47623407645679816
256165;0.5493954417621335
256166;0.48702140577306474
256167;0.35388763015702984
256168;0.7767614877177488
256169;0.1753384138312869
256170;0.3794104456247792
256171;0.48591445577661785
256172;0.49487768213933353
256173;0.29010096626043236
256174;0.4190838120967386
256175;0.46591798890020586
256176;0.6205981561048429
256177;0.5115698626317955
256178;0.7249821646163525
256179;0.3732267878824403
256180;0.4012382608574292
256181;0.3795269895629934
256182;0.15880913354426868
256183;0.5020985055013736
256184;0.26904906908217285
256185;0.27744234467808315
256186;0.3945024170329385
256187;0.09453625479841742
256188;0.6146504185485675
256189;0.2932028231120917
256190;0.46056728537146646
256191;0.3425452519164506
256192;0.9817603707077148
256193;0.7380563568478198
256194;0.530312526696448
256195;0.911686517978693
256196;0.2827784704466301
256197;0.7766165162142475
256198;0.8507978395435823
256199;0.9720855879490575
256200;0.33680688020355887
256201;0.4563937028328594
256202;0.6944232938634087
256203;0.3831266925748035
256204;0.25880494435626106
256205;0.5287776020248903
256206;0.38449661453325684
256207;0.36485825287116547
256208;0.6866836447514585
256209;0.9657455860616494
256210;0.3970763583865615
256211;0.372577477276328
256212;0.6467153646972179
256213;0.6916853232706915
256214;0.4401771724034981
256215;0.33193752832959367
256216;0.15749305267284316
256217;0.6997254748025932
256218;0.15743531205033068
256219;0.18115287352370713
256220;0.40626445470866673
256221;0.4780389057523688
256222;0.899544630712059
256223;0.3165985899571524
256224;0.8197014163939871
256225;0.3262491167353227
256226;0.8206726133450696
256227;0.42174009735792156
256228;0.3033719618838823
256229;0.637302256329625
256230;0.43387485607774195
256231;0.32572714720881496
256232;0.40095471289093765
256233;0.21437590753967817
256234;0.4816407745830027
256235;0.662723968621439
256236;0.3676653515040849
256237;0.38769024566899435
256238;0.5053256107031678
256239;0.7230862134056719
256240;0.4637650989068517
256241;0.5859388173077485
256242;0.7270226609495303
256243;0.35182671792068315
256244;0.7418596871569931
256245;0.4390983484124925
256246;0.8438423571035858
256247;0.9465893842881541
256248;0.3540056811524304
256249;0.3380726949804187
256250;0.7618922563071291
256251;0.5364100303756982
256252;0.48268622406881123
256253;0.05523164340121598
256254;0.4360568174970665
256255;0.6885106178148848
256256;0.40525193898323053
256257;0.25490087755262186
256258;0.8680769909976166
256259;0.3498283718278723
256260;0.4675642934164007
256261;0.4829652142347417
256262;0.31176794044995415
256263;0.45101827394461247
256264;0.5888224780314633
256265;0.6015919137303377
256266;0.7112837773856621
256267;0.8804811716668083
256268;0.7586202866961316
256269;0.8533474174213859
256270;0.49404474561946565
256271;0.26168401578441686
256272;0.4879224674227701
256273;0.6184418490861328
256274;0.6702072959140024
256275;0.3506288996380091
256276;0.36179569556497054
256277;0.4599052736201368
256278;0.9622384457893844
256279;0.5458708009254878
256280;0.34404520929157767
256281;0.5769293132757225
256282;0.9439454547094732
256283;0.5261448856343165
256284;0.3538113336907773
256285;0.802044990437426
256286;0.7318986537009478
256287;0.7721462776149804
256288;0.5640727579395327
256289;0.7611030760151898
256290;0.2132950703179732
256291;0.7061246508766371
256292;0.5594971009133971
256293;0.44513891053376625
256294;0.4262587422385315
256295;0.6129255564921432
256296;0.45815604693928674
256297;0.4453460226402549
256298;0.5462485562023542
256299;0.3994100920482947
256300;0.8159066006226228
256301;0.4812082594313165
256302;0.5247050179334923
256303;0.4751155219910039
256304;0.6985955977435823
256305;0.5181177862802498
256306;0.38084285981899235
256307;0.46014335026874026
256308;0.7209649816274747
256309;0.24285432616550362
256310;0.3671886597274524
256311;0.37089980840095627
256312;0.6326512515163069
256313;0.4115811741161193
256314;0.4751848908122127
256315;0.378164375177364
256316;0.3115857603728605
256317;0.7527408755222839
256318;0.26170983179928037
256319;0.23472986680275112
256320;0.40832997406947974
256321;0.09358516547211657
256322;0.4407126927865062
256323;0.3246517303208436
256324;0.6555017341461639
256325;0.25712906254004825
256326;0.7191247442851979
256327;0.309934120203827
256328;0.4988453653584505
256329;0.28131737007161484
256330;0.20437675936026165
256331;0.6141616933526575
256332;0.273207699036435
256333;0.6159541975631257
256334;0.6579043854760006
256335;0.6217724371332962
256336;0.7005296756491322
256337;0.347274139016359
256338;0.46107653751034333
256339;0.305038130527341
256340;0.4070321098137228
256341;0.7253138681976736
256342;0.7187322690101667
256343;0.3611312694196989
256344;0.5123556905679564
256345;0.2032147440385592
256346;0.38306504338985925
256347;0.18472636933499084
256348;0.6701421932296654
256349;0.6754774678866066
256350;0.38717116931704976
256351;0.6172763065332525
256352;0.3204532104683583
256353;0.281820943124454
256354;0.4401557976792603
256355;0.6026512113960243
256356;0.1782921372018812
256357;0.40678363644678606
256358;0.5746995142049239
256359;0.304897043349766
256360;0.2526427766174261
256361;0.37927342442365536
256362;0.9849430602783885
256363;0.800502779917363
256364;0.5000973978663528
256365;0.20929680853386473
256366;0.4582368490254198
256367;0.5631690900473558
256368;0.22984779422120172
256369;0.3782586344892235
256370;0.3407739570170888
256371;0.7518931276517404
256372;0.6633022582938016
256373;0.7117526922757076
256374;0.4527937124096973
256375;0.3708029077035683
256376;0.4096161748870673
256377;0.981823217933922
256378;0.42435772884209777
256379;0.2657169314068461
256380;0.25612591690679526
256381;0.4363468929763198
256382;0.3443142607730273
256383;0.29629744913593564
256384;0.21044018992059232
256385;0.2682578592102268
256386;0.07312505552508362
256387;0.33549585509018803
256388;0.6119828074079791
256389;0.6357320232042527
256390;0.3295234104818853
256391;0.2000616370404016
256392;0.403014134257499
256393;0.46867602292395616
256394;0.4084032473300239
256395;0.4372564926283044
256396;0.2565907063335076
256397;0.8707379250373777
256398;0.48937958984559693
256399;0.26720451068233037
256400;0.294797427913381
256401;0.09839157882346271
256402;0.5964713546082714
256403;0.41479592682708566
256404;0.9341430151300775
256405;0.24958977434229532
256406;0.3845960508313418
256407;0.45087106036694174
256408;0.21547607879670486
256409;0.5987038371029366
256410;0.45184356666858755
256411;0.4835643240907988
256412;0.36254811673830023
256413;0.5895894020455513
256414;0.45679865506600525
256415;0.5972651025895177
256416;0.3599317655798564
256417;0.1378960293909281
256418;0.7448746049276512
256419;0.8392304148480101
256420;0.2130881805848582
256421;0.32462374747135564
256422;0.9606391323119701
256423;0.9214073151052045
256424;0.4689385186163298
256425;0.03834865688004319
256426;0.5476124982750709
256427;0.46389281360783247
256428;0.5537389976211019
256429;0.9154280812110683
256430;0.3273286709274453
256431;0.4699225076909013
256432;0.5218955226456324
256433;0.3521261774326069
256434;0.4236534501690703
256435;0.506093265988431
256436;0.8048156977785613
256437;0.7386087003017038
256438;0.4778480752362781
256439;0.8009966476434996
256440;0.5576004496552548
256441;0.24342631520712155
256442;0.49263956077974663
256443;0.9683868508081573
256444;0.5346358987205219
256445;0.1817086262867592
256446;0.7048990715057608
256447;0.46418965236665904
256448;0.7164028159013368
256449;0.31971393167258
256450;0.34304476963964603
256451;0.5623817133352914
256452;0.4711823052709312
256453;0.5294910384467753
256454;0.3031828537089106
256455;0.9214815912683276
256456;0.5299477934630545
256457;0.5442881295175661
256458;0.5605519247557907
256459;0.4583382154956617
256460;0.15936115644753912
256461;0.7775399314116053
256462;0.4175844098813007
256463;0.516599159436622
256464;0.3442740539924269
256465;0.4727349463926819
256466;0.4052443565345566
256467;0.5211199896677461
256468;0.5230065097379099
256469;0.2405402644103412
256470;0.39626832136404805
256471;0.45919055761479494
256472;0.3868478480289901
256473;0.5590155514274403
256474;0.47898351777575193
256475;0.6520158875553648
256476;0.9370763991421883
256477;0.3999725159132637
256478;0.48751496588279714
256479;0.7548021266245291
256480;0.4741051031222627
256481;0.7133427020678069
256482;0.38289782589945837
256483;0.6529382738596382
256484;0.4104648513642517
256485;0.48833523338124946
256486;0.7568718585757657
256487;0.40418576871818085
256488;0.5226615374131872
256489;0.1644873533496094
256490;0.6482360745951046
256491;0.32792312623348885
256492;0.4856762211187098
256493;0.44943528989550524
256494;0.21713854026770643
256495;0.5170655895789968
256496;0.533655990653343
256497;0.29054417361363627
256498;0.4156061139174223
256499;0.29446483122806216
256500;0.6313060224586374
256501;0.3061911372603277
256502;0.5755525207453095
256503;0.1740760176402958
256504;0.47062108291024646
256505;0.6127962092744084
256506;0.33281891769261657
256507;0.6243841432297078
256508;0.6123760066059353
256509;0.18605360161139686
256510;0.9790669501450556
256511;0.4028470117335827
256512;0.6146532269741365
256513;0.4849949269754488
256514;0.5248670318719547
256515;0.2542974102569646
256516;0.42338700952932623
256517;0.3929289112307313
256518;0.19572621306213336
256519;0.6463169040015943
256520;0.35083989805905624
256521;0.2851551363844184
256522;0.2711310592136956
256523;0.7081202273381367
256524;0.6491935077200872
256525;0.2297646315474438
256526;0.4445465849446902
256527;0.33685861733678024
256528;0.48048887772412313
256529;0.699827265938749
256530;0.519731710857432
256531;0.5192130870817263
256532;0.4352081906124427
256533;0.8056534500698566
256534;0.8448388998513348
256535;0.7746005862285601
256536;0.6305070691936502
256537;0.38910069634455147
256538;0.9097243869022187
256539;0.5678170159540314
256540;0.5585523942233279
256541;0.8495291938407967
256542;0.8540381273198848
256543;0.9542592008229431
256544;0.26885913061497807
256545;0.3967340286337902
256546;0.5933704721495563
256547;0.6905816417139631
256548;0.5676223528181316
256549;0.5416115647478045
256550;0.4620540126567357
256551;0.21920098160354104
256552;0.2888358935904294
256553;0.4743820851640247
256554;0.48458527020682135
256555;0.3022310022883313
256556;0.2204003499316578
256557;0.8050658341323849
256558;0.4666523963563977
256559;0.9469438136783936
256560;0.525298425638341
256561;0.5135227767161518
256562;0.19008796298764047
256563;0.6995376891317596
256564;0.7970457440556954
256565;0.7230469711570024
256566;0.22759514657271177
256567;0.4195892412762424
256568;0.3073027209956458
256569;0.42047614220155066
256570;0.6524199924754932
256571;0.16465495183848447
256572;0.279300364832326
256573;0.3835737919840136
256574;0.8067055729469307
256575;0.3631967020600242
256576;0.579400236032116
256577;0.42109333838199897
256578;0.22335001925831455
256579;0.44853731811020575
256580;0.7841066105640166
256581;0.39001034271424245
256582;0.5609875812207068
256583;0.29184467033441813
256584;0.687574045668027
256585;0.5911366662100838
256586;0.6831823141350137
256587;0.6541127683675262
256588;0.3863840963086217
256589;0.4410950094871065
256590;0.7270371660232205
256591;0.7680990604953956
256592;0.6193313689772497
256593;0.23508655808507078
256594;0.33828300180206156
256595;0.1902997546394363
256596;0.30272932599974617
256597;0.48975971479415975
256598;0.07401009859840307
256599;0.503190589770522
256600;0.2983307218675566
256601;0.5517708104902727
256602;0.4915054064260685
256603;0.5427021119537297
256604;0.982691480748481
256605;0.31507804212287077
256606;0.35621083562900174
256607;0.6287672959190274
256608;0.4288414202121771
256609;0.4283146089260384
256610;0.07386754248670106
256611;0.19011676045817605
256612;0.5846614973016417
256613;0.5748120222762398
256614;0.6764829111075783
256615;0.2885047055405997
256616;0.4691000322533772
256617;0.6254715187206626
256618;0.9497155090380016
256619;0.26163794795032075
256620;0.3657022443362437
256621;0.6897132718130968
256622;0.19375899197476348
256623;0.08481586845420695
256624;0.3028257150294421
256625;0.04188521254484012
256626;0.5434934598425699
256627;0.5303324818686714
256628;0.642480789823392
256629;0.6456030341658476
256630;0.18211519665282558
256631;0.33650418786523234
256632;0.32040201902928134
256633;0.4532637860626816
256634;0.30849819524847155
256635;0.6001377782921579
256636;0.5593815840340668
256637;0.5437595529533144
256638;0.5476247215067689
256639;0.5524450164281034
256640;0.6829841520197882
256641;0.24573575068097697
256642;0.17837570323439242
256643;0.8132755147352811
256644;0.8403085124114015
256645;0.7731026718336136
256646;0.2583925636130552
256647;0.45922795770242003
256648;0.609059084239787
256649;0.3367012190126535
256650;0.507961302605989
256651;0.22515046513321202
256652;0.5960578047546078
256653;0.39600452353398985
256654;0.5274183961017949
256655;0.6111831051825478
256656;0.518673254448014
256657;0.32155646358970225
256658;0.5043160390135352
256659;0.4932471366504337
256660;0.431584195429283
256661;0.605271059367155
256662;0.4377649990628032
256663;0.5212378692662581
256664;0.37489250728129203
256665;0.38047279787272387
256666;0.5251947085959828
256667;0.8813370584589841
256668;0.255475020902975
256669;0.6980134548859398
256670;0.32489711910725866
256671;0.4586699943298638
256672;0.3192582279687451
256673;0.46436045154276406
256674;0.9923055257199548
256675;0.31821588785187693
256676;0.24049408905297417
256677;0.6902295353330288
256678;0.5150042986242425
256679;0.35430392399569044
256680;0.3342813980169631
256681;0.6674067670440271
256682;0.1831088799985564
256683;0.7064699520775187
256684;0.6538211643325876
256685;0.3714829513663465
256686;0.40841884817992796
256687;0.5848952757695616
256688;0.3413766542099023
256689;0.40793546338932496
256690;0.3772201299479466
256691;0.25493896904151475
256692;0.3221775730097169
256693;0.17268517297037164
256694;0.4645259743304096
256695;0.2999043270304358
256696;0.8394579030412598
256697;0.503346880178211
256698;0.4287083227609066
256699;0.21828912548698
256700;0.589672839493597
256701;0.39282460725648705
256702;0.6109519595547791
256703;0.5209518950929002
256704;0.414576361992208
256705;0.12348254615015383
256706;0.3769619826517925
256707;0.21395998259541743
256708;0.30789494674090273
256709;0.4978938259698708
256710;0.7608026637835639
256711;0.41454270335143456
256712;0.9627571297831098
256713;0.3553995486195849
256714;0.44380124521397557
256715;0.3150990394957399
256716;0.4461928156519949
256717;0.3694513997174187
256718;0.45140796283514195
256719;0.5118250284881228
256720;0.5518630494369614
256721;0.8672418725680094
256722;0.544234521177499
256723;0.4621053850971458
256724;0.7516933170573629
256725;0.16098483859598864
256726;0.7871205392640199
256727;0.529755676563704
256728;0.5516940651885804
256729;0.2677229018592263
256730;0.3496098413547038
256731;0.25520405705330135
256732;0.7459384180740257
256733;0.4121487834517023
256734;0.2519640338894758
256735;0.6611809307583966
256736;0.5718064047628375
256737;0.668177964865264
256738;0.2814694149717679
256739;0.1322897326925435
256740;0.5390798697758774
256741;0.3279951467739282
256742;0.478848360520562
256743;0.41308031124559114
256744;0.5006657533961663
256745;0.21917584974254647
256746;0.4754830678829487
256747;0.3600674067597558
256748;0.3168045056702188
256749;0.909302401279618
256750;0.5783995545847809
256751;0.802884531289171
256752;0.3486914062432864
256753;0.42131453379992895
256754;0.5574711286763352
256755;0.3705556444643164
256756;0.18822341948310323
256757;0.36969156923105034
256758;0.6079059066058604
256759;0.2883958530227319
256760;0.47540939304726926
256761;0.3004126074542495
256762;0.6032274168625679
256763;0.5370988023546097
256764;0.6130385285073062
256765;0.31717083090697823
256766;0.33225502994432465
256767;0.7234903448783251
256768;0.4202906320238425
256769;0.6985691277354285
256770;0.12602601310367434
256771;0.5089357740081285
256772;0.5247062663069821
256773;0.1258075392929348
256774;0.9283445802075105
256775;0.41345091648312804
256776;0.2973723938426362
256777;0.5066005296007287
256778;0.6821859599204039
256779;0.8655469607854641
256780;0.6086341658268444
256781;0.6444097635946681
256782;0.29768637870192044
256783;0.8657916939014172
256784;0.6809356675845338
256785;0.6476226318444689
256786;0.7103311215115402
256787;0.4084849589035485
256788;0.6384691766352523
256789;0.7390182484844663
256790;0.9032896467627745
256791;0.44554367294084785
256792;0.47999011284317655
256793;0.44154129480543747
256794;0.4964465573820968
256795;0.7051629027505634
256796;0.3937074771151258
256797;0.5478127199843242
256798;0.6787086141651825
256799;0.5867616131982356
256800;0.4715413335504384
256801;0.26774246898492843
256802;0.3622457572702229
256803;0.7224231363844745
256804;0.3851250936026631
256805;0.4315910006723407
256806;0.45832731764151674
256807;0.6622732598264904
256808;0.7985191368497561
256809;0.6176877592355619
256810;0.8691477804342672
256811;0.35933428351798014
256812;0.5112685173158368
256813;0.5902835329539877
256814;0.4948231999339481
256815;0.48751079395873465
256816;0.29346094781412346
256817;0.2646792800265424
256818;0.19807833355197188
256819;0.35622739686791044
256820;0.5767812486297115
256821;0.7936848862403032
256822;0.4510158589238225
256823;0.7700829691682203
256824;0.6791299078101384
256825;0.3475983151053947
256826;0.4448191038980495
256827;0.6747079603154186
256828;0.3157814889184807
256829;0.2994137930195561
256830;0.2762111105822094
256831;0.6179697899327989
256832;0.8198669093622482
256833;0.36135894368224886
256834;0.26234837033821706
256835;0.34554624509981713
256836;0.40580253959702667
256837;0.3011958111280402
256838;0.36164397586800595
256839;0.9478851936398225
256840;0.6698216895455399
256841;0.7225960007233422
256842;0.4334980445183557
256843;0.19280165678150762
256844;0.4630763669183718
256845;0.7749902268215864
256846;0.12607759213862055
256847;0.1991785644765575
256848;0.8017319172174453
256849;0.9928849295202611
256850;0.4150287722032004
256851;0.31995141208816963
256852;0.2552415438249408
256853;0.304134615754848
256854;0.7860905451623897
256855;0.653602229542762
256856;0.8841034863572648
256857;0.6246042211879094
256858;0.49315993599473484
256859;0.28887321857267745
256860;0.5617243032152789
256861;0.7389661555686826
256862;0.25567252659736733
256863;0.41473497430834716
256864;0.35714244586541305
256865;0.6630508088048032
256866;0.3267959153598608
256867;0.8636101933729966
256868;0.57510186595632
256869;0.31459548017143124
256870;0.7009496469083433
256871;0.5733029444152731
256872;0.5690239417129535
256873;0.1766147896273609
256874;0.30355473806159067
256875;0.920117055150358
256876;0.4170730087129771
256877;0.17616645510534198
256878;0.5959632706761123
256879;0.5369698205619527
256880;0.827815064540884
256881;0.23183849387906694
256882;0.6391841305112904
256883;0.21627171702486295
256884;0.20429742471655088
256885;0.6131672710945608
256886;0.5272620119121918
256887;0.6801318157986751
256888;0.2881494043173224
256889;0.703948838402709
256890;0.7191185329460206
256891;0.7101251904790197
256892;0.27589585916807946
256893;0.251687089342671
256894;0.4213953037462403
256895;0.7112763075736503
256896;0.6720305532951562
256897;0.12929002397355843
256898;0.4388676042543602
256899;0.4862203328953491
256900;0.5509610698393218
256901;0.6972007984125486
256902;0.3935563111815984
256903;0.44789565610490034
256904;0.3237043407982192
256905;0.2835388728524038
256906;0.622307100676498
256907;0.4126295701233848
256908;0.43623746949552145
256909;0.23603049510775168
256910;0.23318614896120315
256911;0.5493036454893232
256912;0.7465819266735647
256913;0.4520957431701057
256914;0.4906934904120448
256915;0.42916126484921174
256916;0.4668723738533348
256917;0.8002295946590944
256918;0.9018361925977977
256919;0.6355119816182522
256920;0.7012142308876912
256921;0.47464237413969007
256922;0.13650310844092906
256923;0.44148055293069605
256924;0.5313927356797916
256925;0.7080363628878433
256926;0.6056919241113102
256927;0.5149907511753958
256928;0.8523015510726095
256929;0.37595864397321554
256930;0.40232822409143665
256931;0.4873022871385766
256932;0.9640043254236277
256933;0.5954443147098031
256934;0.3669454960298001
256935;0.5618280490701782
256936;0.8993072572571635
256937;0.7449670084481196
256938;0.44381311193021444
256939;0.6290301849463056
256940;0.6325960288561885
256941;0.14482690510936067
256942;0.4344520483511995
256943;0.42844644972272894
256944;0.46330849605783153
256945;0.6052832153419838
256946;0.4495369663155667
256947;0.26777044952682677
256948;0.6435392362127795
256949;0.5667937506439998
256950;0.48063848744859294
256951;0.3669816112331219
256952;0.2540764294570065
256953;0.2985843540752754
256954;0.9998010198980969
256955;0.9367841274021301
256956;0.7404367241126993
256957;0.8042938024730042
256958;0.39108499546576436
256959;0.37863412390968737
256960;0.8735885730938414
256961;0.41087638239847657
256962;0.15806223093400107
256963;0.061094587179574084
256964;0.1389549884243367
256965;0.3946469309412212
256966;0.26973754943753836
256967;0.29289380575981067
256968;0.6064259464593222
256969;0.47332441636955624
256970;0.4556132707792215
256971;0.16263967067107768
256972;0.3484068981848639
256973;0.8190166528180335
256974;0.35074295042410975
256975;0.46945984451322637
256976;0.9939104525191385
256977;0.5194888288205967
256978;0.28496830865052675
256979;0.5224027429001162
256980;0.31195287924203136
256981;0.7156186704006152
256982;0.7095054159180548
256983;0.35113332652124246
256984;0.44116212986249176
256985;0.2042827081319598
256986;0.3396045492091116
256987;0.5022326168993091
256988;0.34299272110709067
256989;0.3165107975824737
256990;0.6457296074652802
256991;0.4302983489664773
256992;0.3429230586526761
256993;0.27621295916551003
